Timestamp,Source IP,Destination IP,Request Type,Status Code,Bytes Transferred,User Agent,Anomaly Detected,Attack Type
2024-08-31 15:19:00,192.168.1.25,172.16.0.5,GET,401,4003,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:19:13,192.168.1.55,172.16.0.5,POST,500,3451,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 15:19:26,192.168.1.80,172.16.0.5,GET,404,1337,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:19:35,192.168.1.85,172.16.0.5,GET,403,3807,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:19:41,192.168.1.70,172.16.0.5,POST,403,2790,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:19:49,192.168.1.75,172.16.0.5,GET,404,3869,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:20:03,192.168.1.85,172.16.0.5,GET,401,1919,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:20:10,192.168.1.33,172.16.0.5,GET,200,3578,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:20:16,192.168.1.62,172.16.0.5,POST,200,2028,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:20:30,192.168.1.20,172.16.0.5,POST,404,2124,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:20:38,192.168.1.15,172.16.0.5,GET,404,1689,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:20:45,192.168.1.85,172.16.0.5,POST,401,4062,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:20:54,192.168.1.85,172.16.0.5,GET,403,2615,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:20:59,192.168.1.80,172.16.0.5,GET,403,629,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 15:21:08,192.168.1.12,172.16.0.5,POST,401,716,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 15:21:19,192.168.1.80,172.16.0.5,GET,500,3612,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:21:24,192.168.1.12,172.16.0.5,GET,500,3781,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 15:21:37,192.168.1.45,172.16.0.5,POST,403,3048,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:21:47,192.168.1.60,172.16.0.5,GET,401,2887,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:21:57,192.168.1.80,172.16.0.5,GET,500,3550,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:22:05,192.168.1.33,172.16.0.5,GET,404,1712,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:22:11,192.168.1.33,172.16.0.5,GET,401,1102,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:22:25,192.168.1.15,172.16.0.5,POST,403,1275,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:22:37,192.168.1.80,172.16.0.5,GET,403,2705,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:22:47,192.168.1.22,172.16.0.5,POST,401,3005,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:22:58,192.168.1.30,172.16.0.5,POST,500,3305,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:23:12,192.168.1.25,172.16.0.5,POST,404,3758,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:23:22,192.168.1.55,172.16.0.5,POST,404,2108,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:23:31,192.168.1.70,172.16.0.5,GET,404,2472,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 15:23:40,192.168.1.25,172.16.0.5,GET,401,1005,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 15:23:55,192.168.1.20,172.16.0.5,GET,500,1969,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:24:03,192.168.1.75,172.16.0.5,POST,403,2006,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 15:24:12,192.168.1.75,172.16.0.5,GET,500,2584,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:24:17,192.168.1.45,172.16.0.5,POST,200,3037,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:24:23,192.168.1.62,172.16.0.5,POST,200,3529,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 15:24:29,192.168.1.40,172.16.0.5,GET,401,516,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:24:38,192.168.1.12,172.16.0.5,GET,200,1380,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:24:47,192.168.1.55,172.16.0.5,POST,200,4073,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:25:00,192.168.1.70,172.16.0.5,GET,401,2359,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:25:12,192.168.1.22,172.16.0.5,POST,401,2613,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 15:25:18,192.168.1.60,172.16.0.5,GET,200,1370,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:25:30,192.168.1.45,172.16.0.5,GET,500,2460,Safari/537.36,SQL keywords detected in URL,SQL Injection
2024-08-31 15:25:41,192.168.1.35,172.16.0.5,POST,403,3896,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 15:25:49,192.168.1.25,172.16.0.5,POST,403,3167,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:25:54,192.168.1.70,172.16.0.5,POST,200,2469,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:26:04,192.168.1.35,172.16.0.5,POST,200,3141,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:26:14,192.168.1.85,172.16.0.5,POST,403,1950,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 15:26:23,192.168.1.52,172.16.0.5,POST,403,2775,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:26:38,192.168.1.51,172.16.0.5,GET,404,2588,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:26:52,192.168.1.75,172.16.0.5,GET,401,1493,Chrome/58.0,Accessing non-existent pages,
2024-08-31 15:27:01,192.168.1.55,172.16.0.5,GET,403,1677,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:27:07,192.168.1.51,172.16.0.5,POST,500,1355,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:27:12,192.168.1.80,172.16.0.5,GET,403,593,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:27:25,192.168.1.35,172.16.0.5,POST,200,1172,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:27:38,192.168.1.15,172.16.0.5,POST,500,737,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:27:53,192.168.1.40,172.16.0.5,GET,200,2865,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:28:03,192.168.1.40,172.16.0.5,GET,401,3328,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:28:09,192.168.1.35,172.16.0.5,GET,200,1028,Chrome/58.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:28:18,192.168.1.52,172.16.0.5,POST,500,4029,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:28:23,192.168.1.35,172.16.0.5,GET,403,624,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:28:30,192.168.1.40,172.16.0.5,POST,403,2693,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:28:35,192.168.1.50,172.16.0.5,POST,404,821,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:28:40,192.168.1.52,172.16.0.5,POST,500,2985,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:28:50,192.168.1.75,172.16.0.5,POST,401,2307,Chrome/58.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:28:55,192.168.1.75,172.16.0.5,GET,403,2356,Chrome/58.0,Accessing non-existent pages,
2024-08-31 15:29:04,192.168.1.30,172.16.0.5,GET,404,4014,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:29:12,192.168.1.55,172.16.0.5,GET,500,3404,Safari/537.36,SQL keywords detected in URL,SQL Injection
2024-08-31 15:29:27,192.168.1.33,172.16.0.5,POST,404,3800,Chrome/58.0,Accessing non-existent pages,
2024-08-31 15:29:40,192.168.1.12,172.16.0.5,POST,200,755,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:29:46,192.168.1.30,172.16.0.5,GET,401,1494,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:29:54,192.168.1.30,172.16.0.5,GET,200,1358,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:30:01,192.168.1.85,172.16.0.5,GET,500,3971,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:30:16,192.168.1.80,172.16.0.5,GET,404,1615,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:30:24,192.168.1.10,172.16.0.5,GET,200,2918,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:30:33,192.168.1.52,172.16.0.5,POST,500,964,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:30:40,192.168.1.60,172.16.0.5,POST,404,2049,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:30:51,192.168.1.40,172.16.0.5,GET,404,939,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:31:03,192.168.1.10,172.16.0.5,POST,200,866,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:31:15,192.168.1.70,172.16.0.5,POST,500,3377,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:31:27,192.168.1.35,172.16.0.5,GET,200,2608,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:31:34,192.168.1.80,172.16.0.5,GET,500,3334,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:31:47,192.168.1.45,172.16.0.5,GET,404,1069,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:32:01,192.168.1.75,172.16.0.5,POST,404,3459,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:32:13,192.168.1.70,172.16.0.5,GET,404,3789,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:32:22,192.168.1.40,172.16.0.5,GET,401,942,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 15:32:31,192.168.1.40,172.16.0.5,POST,404,2327,Chrome/58.0,Accessing non-existent pages,
2024-08-31 15:32:42,192.168.1.12,172.16.0.5,GET,200,1302,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 15:32:52,192.168.1.51,172.16.0.5,POST,401,1584,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 15:32:59,192.168.1.35,172.16.0.5,POST,401,1850,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 15:33:04,192.168.1.52,172.16.0.5,GET,200,3704,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:33:16,192.168.1.20,172.16.0.5,GET,401,3620,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:33:31,192.168.1.62,172.16.0.5,POST,500,2430,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 15:33:46,192.168.1.52,172.16.0.5,POST,404,1925,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:33:52,192.168.1.22,172.16.0.5,GET,401,2627,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:33:59,192.168.1.10,172.16.0.5,POST,401,592,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:34:14,192.168.1.51,172.16.0.5,POST,404,1016,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:34:24,192.168.1.51,172.16.0.5,POST,404,1063,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:34:34,192.168.1.45,172.16.0.5,POST,404,1895,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 15:34:47,192.168.1.52,172.16.0.5,GET,500,3882,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:34:55,192.168.1.55,172.16.0.5,GET,404,4096,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 15:35:10,192.168.1.80,172.16.0.5,POST,200,1546,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:35:24,192.168.1.10,172.16.0.5,GET,500,978,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 15:35:37,192.168.1.35,172.16.0.5,GET,403,1993,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 15:35:50,192.168.1.62,172.16.0.5,GET,403,699,Chrome/58.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:35:59,192.168.1.60,172.16.0.5,POST,404,3741,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 15:36:06,192.168.1.45,172.16.0.5,GET,403,4083,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:36:19,192.168.1.75,172.16.0.5,POST,403,1463,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:36:24,192.168.1.33,172.16.0.5,POST,403,668,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:36:34,192.168.1.51,172.16.0.5,POST,403,1585,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:36:39,192.168.1.12,172.16.0.5,POST,404,1779,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:36:51,192.168.1.55,172.16.0.5,GET,500,2484,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 15:36:58,192.168.1.80,172.16.0.5,POST,403,2916,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:37:04,192.168.1.80,172.16.0.5,GET,404,2416,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:37:16,192.168.1.30,172.16.0.5,POST,401,1819,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:37:27,192.168.1.70,172.16.0.5,GET,401,2838,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:37:35,192.168.1.15,172.16.0.5,GET,200,3119,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:37:47,192.168.1.55,172.16.0.5,GET,200,914,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:38:02,192.168.1.50,172.16.0.5,GET,500,3340,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:38:14,192.168.1.85,172.16.0.5,GET,500,953,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:38:26,192.168.1.12,172.16.0.5,POST,401,1309,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:38:35,192.168.1.22,172.16.0.5,POST,404,3744,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:38:44,192.168.1.30,172.16.0.5,POST,401,3067,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:38:52,192.168.1.85,172.16.0.5,GET,404,1550,Safari/537.36,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:39:03,192.168.1.15,172.16.0.5,GET,403,2540,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:39:16,192.168.1.30,172.16.0.5,POST,404,1307,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:39:25,192.168.1.62,172.16.0.5,POST,500,2586,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 15:39:36,192.168.1.70,172.16.0.5,POST,404,3807,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 15:39:47,192.168.1.45,172.16.0.5,GET,500,3518,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:39:56,192.168.1.10,172.16.0.5,GET,401,2373,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:40:06,192.168.1.70,172.16.0.5,POST,401,3558,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 15:40:20,192.168.1.10,172.16.0.5,GET,404,1993,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:40:28,192.168.1.52,172.16.0.5,POST,401,3294,Safari/537.36,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:40:42,192.168.1.40,172.16.0.5,POST,200,3580,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:40:48,192.168.1.85,172.16.0.5,GET,200,3749,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:41:00,192.168.1.50,172.16.0.5,POST,200,1453,Chrome/58.0,Accessing non-existent pages,
2024-08-31 15:41:14,192.168.1.30,172.16.0.5,POST,500,3558,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:41:23,192.168.1.51,172.16.0.5,POST,403,3745,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:41:28,192.168.1.45,172.16.0.5,POST,200,1626,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 15:41:39,192.168.1.25,172.16.0.5,GET,404,1101,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:41:50,192.168.1.85,172.16.0.5,GET,200,833,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:41:55,192.168.1.22,172.16.0.5,GET,404,1771,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:42:07,192.168.1.15,172.16.0.5,POST,403,3817,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:42:21,192.168.1.55,172.16.0.5,GET,404,985,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:42:36,192.168.1.85,172.16.0.5,GET,200,3665,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:42:48,192.168.1.60,172.16.0.5,GET,401,2400,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:42:56,192.168.1.35,172.16.0.5,POST,401,3143,Chrome/58.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:43:09,192.168.1.22,172.16.0.5,POST,404,523,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:43:17,192.168.1.45,172.16.0.5,POST,200,1854,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:43:22,192.168.1.52,172.16.0.5,GET,401,2714,Mozilla/5.0,Accessing non-existent pages,
2024-08-31 15:43:29,192.168.1.75,172.16.0.5,GET,200,3474,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 15:43:37,192.168.1.40,172.16.0.5,GET,401,2658,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 15:43:46,192.168.1.20,172.16.0.5,GET,200,1982,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:44:01,192.168.1.70,172.16.0.5,GET,200,1517,Mozilla/5.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:44:11,192.168.1.30,172.16.0.5,GET,404,3437,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:44:25,192.168.1.62,172.16.0.5,GET,404,639,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:44:33,192.168.1.15,172.16.0.5,POST,200,3423,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:44:42,192.168.1.22,172.16.0.5,GET,404,964,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:44:53,192.168.1.10,172.16.0.5,GET,401,3585,Mozilla/5.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:44:58,192.168.1.20,172.16.0.5,GET,404,1418,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 15:45:08,192.168.1.50,172.16.0.5,GET,200,791,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:45:18,192.168.1.80,172.16.0.5,GET,403,2625,Chrome/58.0,SQL syntax error in request,SQL Injection
2024-08-31 15:45:27,192.168.1.20,172.16.0.5,GET,401,4039,Safari/537.36,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:45:41,192.168.1.62,172.16.0.5,POST,500,3461,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:45:55,192.168.1.11,172.16.0.5,POST,404,1411,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 15:46:06,192.168.1.22,172.16.0.5,GET,404,931,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:46:19,192.168.1.52,172.16.0.5,POST,403,602,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:46:33,192.168.1.55,172.16.0.5,GET,403,3383,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:46:48,192.168.1.60,172.16.0.5,POST,401,3523,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 15:47:03,192.168.1.30,172.16.0.5,GET,200,2026,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:47:10,192.168.1.15,172.16.0.5,POST,403,997,Chrome/58.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:47:17,192.168.1.45,172.16.0.5,GET,404,3788,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:47:30,192.168.1.55,172.16.0.5,POST,404,1679,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:47:37,192.168.1.10,172.16.0.5,GET,404,3816,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 15:47:48,192.168.1.60,172.16.0.5,POST,403,592,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:48:01,192.168.1.10,172.16.0.5,POST,200,933,Safari/537.36,Accessing non-existent pages,
2024-08-31 15:48:14,192.168.1.10,172.16.0.5,POST,403,3175,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:48:28,192.168.1.40,172.16.0.5,POST,500,1066,Chrome/58.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:48:36,192.168.1.11,172.16.0.5,POST,200,1946,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:48:46,192.168.1.45,172.16.0.5,GET,200,3783,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:48:52,192.168.1.62,172.16.0.5,POST,500,1002,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:48:57,192.168.1.75,172.16.0.5,GET,500,906,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:49:11,192.168.1.33,172.16.0.5,POST,500,3648,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:49:20,192.168.1.33,172.16.0.5,POST,403,2446,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:49:31,192.168.1.12,172.16.0.5,GET,401,2358,Mozilla/5.0,SQL syntax error in request,SQL Injection
2024-08-31 15:49:36,192.168.1.20,172.16.0.5,GET,404,1741,Safari/537.36,High volume of POST requests,DDoS Attack
2024-08-31 15:49:50,192.168.1.80,172.16.0.5,POST,403,568,Mozilla/5.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:50:01,192.168.1.20,172.16.0.5,GET,401,3985,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:50:08,192.168.1.20,172.16.0.5,POST,500,2144,Safari/537.36,Accessing non-existent pages,
2024-08-31 15:50:18,192.168.1.12,172.16.0.5,POST,401,2545,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:50:28,192.168.1.22,172.16.0.5,POST,401,3196,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:50:37,192.168.1.55,172.16.0.5,POST,403,1054,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:50:47,192.168.1.62,172.16.0.5,POST,404,2831,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:50:56,192.168.1.75,172.16.0.5,POST,404,3932,Safari/537.36,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:51:09,192.168.1.11,172.16.0.5,POST,403,2203,Mozilla/5.0,High volume of POST requests,DDoS Attack
2024-08-31 15:51:23,192.168.1.15,172.16.0.5,POST,403,3672,Chrome/58.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:51:30,192.168.1.22,172.16.0.5,POST,404,1693,Chrome/58.0,High volume of POST requests,DDoS Attack
2024-08-31 15:51:38,192.168.1.22,172.16.0.5,GET,500,3271,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:51:43,192.168.1.60,172.16.0.5,POST,403,947,Mozilla/5.0,Malformed SQL query in the request,SQL Injection
2024-08-31 15:51:56,192.168.1.60,172.16.0.5,POST,401,1283,Chrome/58.0,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:52:09,192.168.1.10,172.16.0.5,GET,401,2640,Safari/537.36,Unusual number of authentication failures,Brute Force Attack
2024-08-31 15:52:15,192.168.1.20,172.16.0.5,POST,403,2848,Safari/537.36,Malformed SQL query in the request,SQL Injection
2024-08-31 15:52:24,192.168.1.52,172.16.0.5,GET,500,3190,Mozilla/5.0,Suspected flooding attack,DDoS Attack
2024-08-31 15:52:32,192.168.1.11,172.16.0.5,GET,200,2439,Mozilla/5.0,SQL keywords detected in URL,SQL Injection
2024-08-31 15:52:41,192.168.1.52,172.16.0.5,GET,401,1619,Safari/537.36,SQL syntax error in request,SQL Injection
2024-08-31 15:52:54,192.168.1.85,172.16.0.5,GET,200,2331,Chrome/58.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:53:02,192.168.1.70,172.16.0.5,GET,403,930,Chrome/58.0,Repeated login attempts with different usernames,Brute Force Attack
2024-08-31 15:53:14,192.168.1.12,172.16.0.5,GET,404,2499,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:53:26,192.168.1.22,172.16.0.5,POST,500,1079,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:53:32,192.168.1.33,172.16.0.5,GET,500,1936,Chrome/58.0,Multiple failed login attempts,Brute Force Attack
2024-08-31 15:53:39,192.168.1.20,172.16.0.5,GET,403,2248,Safari/537.36,Suspected flooding attack,DDoS Attack
2024-08-31 15:53:54,192.168.1.60,172.16.0.5,POST,401,1915,Mozilla/5.0,Multiple requests per second from the same IP,DDoS Attack
2024-08-31 15:54:02,192.168.1.35,172.16.0.5,POST,403,1633,Mozilla/5.0,Presence of OR 1=1 in query,SQL Injection
2024-08-31 15:54:10,192.168.1.51,172.16.0.5,POST,403,1651,Chrome/58.0,Presence of OR 1=1 in query,SQL Injection
